studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,Block,entryType,Grain.test.weight...g.l.CO_321.0001210,Grain.yield...kg.ha.CO_321.0001218,Plant.height...cm.CO_321.0001301
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1385158,IL2021-21622,plot,1392059,YT_Urb_22-1207,2,2,1207,18,36,6,test,798.35,6928.26,99.06
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1384339,IL2020-1908,plot,1390945,YT_Urb_22-1242,2,2,1242,18,37,6,test,744.79,6586.55,106.68
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1384267,IL16LCSDH-04-T-2659-216,plot,1391778,YT_Urb_22-1275,2,2,1275,18,38,6,test,790.46,7385.43,96.52
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1382792,IL2021-23332,plot,1391917,YT_Urb_22-1310,2,2,1310,18,39,6,test,789.93,7044.81,106.68
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1383713,IL16LCSDH-10-T-2665-54,plot,1391858,YT_Urb_22-1343,2,2,1343,18,40,6,test,794.77,7060.82,88.9
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1383771,IL2021-28068,plot,1392201,YT_Urb_22-1378,2,2,1378,18,41,6,test,777.39,6780.73,101.6
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1383160,IL2021-43764,plot,1392322,YT_Urb_22-1411,2,2,1411,18,42,6,test,780.28,7635.94,99.06
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1386049,IL18-14535,plot,1392318,YT_Urb_22-1446,2,2,1446,18,43,6,test,787.42,6982.68,96.52
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1384845,IL18-17119,plot,1391348,YT_Urb_22-1479,2,2,1479,18,44,6,test,786.02,6889.37,99.06
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1386391,IL2021-35732,plot,1392231,YT_Urb_22-1514,2,2,1514,18,45,6,test,782.78,6726.16,91.44
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1384128,IL2021-8217,plot,1391966,YT_Urb_22-1547,2,2,1547,18,46,6,test,796.56,5715.29,96.52
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1387023,IL16LCSDH-10-T-2665-20,plot,1391519,YT_Urb_22-1582,2,2,1582,18,47,6,test,797.27,6304.86,86.36
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1383145,US17-IL-108-070,plot,1392101,YT_Urb_22-19,2,2,19,19,1,4,test,785.28,6757.26,101.6
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1384657,IL2021-46057,plot,1391317,YT_Urb_22-50,2,2,50,19,2,4,test,795.3,7052.75,101.6
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1386520,IL2020-6453,plot,1392399,YT_Urb_22-87,2,2,87,19,3,4,test,789.57,6532.58,101.6
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1385688,IL2021-27763,plot,1391756,YT_Urb_22-118,2,2,118,19,4,4,test,790.82,7579.97,101.6
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1384079,IL2021-22715,plot,1392468,YT_Urb_22-155,2,2,155,19,5,4,test,822.2,6773.09,106.68
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1384769,IL2020-3744,plot,1392162,YT_Urb_22-186,2,2,186,19,6,4,test,758.18,7386.01,101.6
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1386007,IL2021-43732,plot,1392523,YT_Urb_22-223,2,2,223,19,7,4,test,814.24,7159.22,99.06
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1383830,IL2021-18153,plot,1392056,YT_Urb_22-254,2,2,254,19,8,4,test,804.84,7136.8,106.68
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1385969,IL19-25743,plot,1392493,YT_Urb_22-291,2,2,291,19,9,4,test,797.81,6959.44,99.06
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1382770,IL19-10168,plot,1391509,YT_Urb_22-322,2,2,322,19,10,4,test,806.92,6842.71,106.68
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1386685,IL2021-31901,plot,1391832,YT_Urb_22-359,2,2,359,19,11,4,test,811.59,5645.31,96.52
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1383090,IL2021-8477,plot,1390966,YT_Urb_22-390,2,2,390,19,12,4,test,791.55,6562.87,101.6
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1383202,IL2021-26632,plot,1392442,YT_Urb_22-427,2,2,427,19,13,4,test,801.22,6850.63,101.6
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",220541,IL07-19334,plot,1392137,YT_Urb_22-458,2,2,458,19,14,4,check,777.89,7083.19,101.6
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1384976,IL19-13752,plot,1390963,YT_Urb_22-495,2,2,495,19,15,4,test,791.55,5606.43,96.52
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1385885,IL2021-40967,plot,1391366,YT_Urb_22-526,2,2,526,19,16,5,test,798.87,6280.73,86.36
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1383695,IL18-13965,plot,1392521,YT_Urb_22-563,2,2,563,19,17,5,test,793.69,5918.58,86.36
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1383777,IL2021-45951,plot,1391356,YT_Urb_22-594,2,2,594,19,18,5,test,795.84,6501.55,96.52
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1385987,IL2021-26129,plot,1392509,YT_Urb_22-631,2,2,631,19,19,5,test,774.01,4245.65,93.98
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1385570,IL2020-17118,plot,1392361,YT_Urb_22-662,2,2,662,19,20,5,test,759.84,7029.28,96.52
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1386383,IL16LCSDH-03-T-865-32,plot,1391132,YT_Urb_22-699,2,2,699,19,21,5,test,756.12,6200.48,101.6
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1383805,IL2021-25362,plot,1392365,YT_Urb_22-730,2,2,730,19,22,5,test,781.66,7300.19,96.52
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1382996,IL2021-25621,plot,1391167,YT_Urb_22-767,2,2,767,19,23,5,test,799.42,6406.77,106.68
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1345266,IL19-21652,plot,1392445,YT_Urb_22-798,2,2,798,19,24,5,test,754.82,6912.77,96.52
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1384552,IL2021-9275,plot,1391082,YT_Urb_22-835,2,2,835,19,25,5,test,779.02,6897.23,91.44
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1382896,IL2020-13011,plot,1392087,YT_Urb_22-866,2,2,866,19,26,5,test,776.52,6695.06,106.68
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1385218,IL2021-7549,plot,1391976,YT_Urb_22-903,2,2,903,19,27,5,test,801.57,5310.94,86.36
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1384649,IL16LCSDH-02-T-864-29,plot,1392498,YT_Urb_22-934,2,2,934,19,28,5,test,768.23,5686.92,96.52
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1384572,IL2021-22464,plot,1390995,YT_Urb_22-971,2,2,971,19,29,5,test,743.12,6726.99,101.6
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1384782,IL2021-27463,plot,1392272,YT_Urb_22-1002,2,2,1002,19,30,5,test,801.22,7472.01,101.6
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1386747,IL2021-18165,plot,1391330,YT_Urb_22-1039,2,2,1039,19,31,5,test,805.54,7563.67,101.6
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1383197,IL18-17905,plot,1391648,YT_Urb_22-1070,2,2,1070,19,32,6,test,788.52,6819.23,96.52
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1385427,IL2020-9376,plot,1391758,YT_Urb_22-1107,2,2,1107,19,33,6,test,768.62,6625.39,101.6
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1386622,IL2021-33673,plot,1391286,YT_Urb_22-1138,2,2,1138,19,34,6,test,798.52,6297.07,91.44
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1384091,IL19-10142,plot,1391219,YT_Urb_22-1175,2,2,1175,19,35,6,test,804.07,6251.83,91.44
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1383639,IL2021-1778,plot,1392109,YT_Urb_22-1206,2,2,1206,19,36,6,test,760.3,6168.73,101.6
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1386769,IL2021-26777,plot,1391027,YT_Urb_22-1243,2,2,1243,19,37,6,test,790.46,6633.71,101.6
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1383970,IL2021-15714,plot,1392373,YT_Urb_22-1274,2,2,1274,19,38,6,test,806.36,6436.77,101.6
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1383977,IL19-21829,plot,1392516,YT_Urb_22-1311,2,2,1311,19,39,6,test,790.66,6936.13,96.52
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1384126,IL2020-528,plot,1392474,YT_Urb_22-1342,2,2,1342,19,40,6,test,782.03,6586.89,106.68
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1384069,IL2021-25853,plot,1392174,YT_Urb_22-1379,2,2,1379,19,41,6,test,771.12,6516.65,91.44
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1387040,IL2021-15104,plot,1391188,YT_Urb_22-1410,2,2,1410,19,42,6,test,791.18,7091.42,96.52
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1383465,IL2020-3205,plot,1392077,YT_Urb_22-1447,2,2,1447,19,43,6,test,781.9,6570.25,106.68
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1382891,IL2020-15836,plot,1391152,YT_Urb_22-1478,2,2,1478,19,44,6,test,798,6796.46,101.6
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1383124,IL2021-43750,plot,1391191,YT_Urb_22-1515,2,2,1515,19,45,6,test,784.03,5777.5,111.76
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1384737,IL16LCSDH-02-T-864-24,plot,1391492,YT_Urb_22-1546,2,2,1546,19,46,6,test,796.2,6104.99,96.52
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1384282,IL16LCSDH-09-T-2664-40,plot,1392004,YT_Urb_22-1583,2,2,1583,19,47,6,test,800.86,7362.73,91.44
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1386951,IL2021-7017,plot,1392491,YT_Urb_22-20,2,2,20,20,1,4,test,789.77,6741.29,101.6
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1384246,IL16LCSDH-06-T-2661-234,plot,1391303,YT_Urb_22-49,2,2,49,20,2,4,test,771.99,7122.22,106.68
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1386712,IL18-16828,plot,1391052,YT_Urb_22-88,2,2,88,20,3,4,test,787.42,6547.72,101.6
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1385704,IL2021-3407,plot,1391767,YT_Urb_22-117,2,2,117,20,4,4,test,790.66,6897.2,96.52
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1386132,IL2020-6435,plot,1390950,YT_Urb_22-156,2,2,156,20,5,4,test,787.79,7682.6,96.52
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1386632,IL19-13707,plot,1392071,YT_Urb_22-185,2,2,185,20,6,4,test,801.37,6366.55,106.68
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1385209,IL2020-12056,plot,1391918,YT_Urb_22-224,2,2,224,20,7,4,test,754.5,6665.63,106.68
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1387042,IL2021-29470,plot,1391653,YT_Urb_22-253,2,2,253,20,8,4,test,790.13,6272.93,99.06
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1382727,IL2021-18425,plot,1391937,YT_Urb_22-292,2,2,292,20,9,4,test,811.01,7240.07,91.44
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1383214,IL19-6637,plot,1391311,YT_Urb_22-321,2,2,321,20,10,4,test,792.08,7510.14,106.68
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1386372,IL2021-42522,plot,1391118,YT_Urb_22-360,2,2,360,20,11,4,test,802.47,6788.5,96.52
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1385558,IL19-13434,plot,1392219,YT_Urb_22-389,2,2,389,20,12,4,test,812.84,6803.92,111.76
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1386591,IL2021-19718,plot,1391009,YT_Urb_22-428,2,2,428,20,13,4,test,790.66,7488.84,91.44
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1385201,IL2020-7719,plot,1391949,YT_Urb_22-457,2,2,457,20,14,4,test,781.53,7356.01,106.68
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1385725,IL2021-16645,plot,1392483,YT_Urb_22-496,2,2,496,20,15,4,test,782.78,7037.2,91.44
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1382926,IL2021-2244,plot,1391147,YT_Urb_22-525,2,2,525,20,16,5,test,780.78,6377.42,96.52
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1385343,IL18-13765,plot,1392307,YT_Urb_22-564,2,2,564,20,17,5,test,787.79,6881.68,96.52
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1382950,IL2021-14511,plot,1391153,YT_Urb_22-593,2,2,593,20,18,5,test,785.28,5878.59,106.68
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1384727,IL2021-24255,plot,1391301,YT_Urb_22-632,2,2,632,20,19,5,test,800.67,5566.03,91.44
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1345672,IL18-26037,plot,1391115,YT_Urb_22-661,2,2,661,20,20,5,test,801.22,6959.38,101.6
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1383919,IL2021-36418,plot,1392048,YT_Urb_22-700,2,2,700,20,21,5,test,787.94,7121.94,106.68
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1383811,IL16LCSDH-08-T-2663-21,plot,1391822,YT_Urb_22-729,2,2,729,20,22,5,test,791.18,7635.12,111.76
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1382807,IL2020-5416,plot,1392335,YT_Urb_22-768,2,2,768,20,23,5,test,785.65,6998.4,101.6
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1383942,IL2021-1937,plot,1391007,YT_Urb_22-797,2,2,797,20,24,5,test,789.04,6547.31,101.6
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1384287,IL2020-13710,plot,1391698,YT_Urb_22-836,2,2,836,20,25,5,test,790.66,6570.25,101.6
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1385080,IL2021-19661,plot,1391168,YT_Urb_22-865,2,2,865,20,26,5,test,762.35,6291.4,96.52
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1384471,IL19-16368,plot,1392163,YT_Urb_22-904,2,2,904,20,27,5,test,780.78,5586.06,91.44
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1385599,IL2021-1956,plot,1391659,YT_Urb_22-933,2,2,933,20,28,5,test,788.52,4590.31,91.44
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1385095,IL2021-34113,plot,1391614,YT_Urb_22-972,2,2,972,20,29,5,test,788.52,6772.46,101.6
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1387094,IL2020-2318,plot,1391634,YT_Urb_22-1001,2,2,1001,20,30,5,test,794.41,7115.17,96.52
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1386554,IL19-25469,plot,1392262,YT_Urb_22-1040,2,2,1040,20,31,5,test,789.93,7013.75,106.68
2022,367,University of Illinois,,9337,YT_Urb_22,Yield trial to evaluate IL breeding lines,p-rep,NA,NA,2021-September-28,,211,"Urbana, IL",1383078,IL2020-3211,plot,1391079,YT_Urb_22-1069,2,2,1069,20,32,6,test,794.41,6056.46,101.6
